month,Age_group,activity,land_use,tickbite_status
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
9,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
9,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
9,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
9,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
4,2,2,20,TRUE
3,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
8,2,2,20,TRUE
2,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
3,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
11,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
4,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
9,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
1,2,2,20,TRUE
11,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
11,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
8,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
11,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
10,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
12,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
12,2,2,20,TRUE
3,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
10,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
11,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
3,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
10,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
8,2,2,20,TRUE
8,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
3,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
11,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
11,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
11,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
4,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
10,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
9,2,2,20,TRUE
6,2,2,20,TRUE
8,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
5,2,2,20,TRUE
5,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
4,2,2,20,TRUE
10,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
8,2,2,20,TRUE
6,2,2,20,TRUE
6,2,2,20,TRUE
7,2,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
1,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
3,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
2,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
11,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
3,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
3,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
11,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
12,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
1,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
9,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
10,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
11,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
12,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
12,1,2,20,TRUE
6,1,2,20,TRUE
9,1,2,20,TRUE
4,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
9,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
10,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
11,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
12,1,2,20,TRUE
3,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
9,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
10,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
9,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
4,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
10,1,2,20,TRUE
11,1,2,20,TRUE
4,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
7,1,2,20,TRUE
7,1,2,20,TRUE
8,1,2,20,TRUE
5,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
6,1,2,20,TRUE
8,1,2,20,TRUE
8,1,2,20,TRUE
10,1,2,20,TRUE
5,1,2,20,TRUE
6,1,2,20,TRUE
11,1,2,20,TRUE
